# Generation Best_Length AvgBestHalf
1168 65.7385 65.7385
1169 65.7385 65.7385
1170 65.7385 65.7385
1171 65.7385 65.7385
1172 65.7385 65.7385
1173 65.7385 65.7385
1174 65.7385 65.7385
1175 65.7385 65.7385
1176 65.7385 65.7385
1177 65.7385 65.7385
1178 65.7385 65.7385
1179 65.7385 65.7385
1180 65.7385 65.7385
1181 65.7385 65.7385
1182 65.7385 65.7385
1183 65.7385 65.7385
1184 65.7385 65.7385
1185 65.7385 65.7385
1186 65.7385 65.7385
1187 65.7385 65.7385
1188 65.7385 65.7385
1189 65.7385 65.7385
1190 65.7385 65.7385
1191 65.7385 65.7385
1192 65.7385 65.7385
1193 65.7385 65.7385
1194 65.7385 65.7385
1195 65.7385 65.7385
1196 65.7385 65.7385
1197 65.7385 65.7385
1198 65.7385 65.7385
1199 65.7385 65.7385
1200 65.7385 65.7385
1201 65.7385 65.7385
1202 65.7385 65.7385
1203 65.7385 65.7385
1204 65.7385 65.7385
1205 65.7385 65.7385
1206 65.7385 65.7385
1207 65.7385 65.7385
1208 65.7385 65.7385
1209 65.7385 65.7385
1210 65.7385 65.7385
1211 65.7385 65.7385
1212 65.7385 65.7385
1213 65.7385 65.7385
1214 65.7385 65.7385
1215 65.7385 65.7385
1216 65.7385 65.7385
1217 65.7385 65.7385
1218 65.7385 65.7385
1219 65.7385 65.7385
1220 65.7385 65.7385
1221 65.7385 65.7385
1222 65.7385 65.7385
1223 65.7385 65.7385
1224 65.7385 65.7385
1225 65.7385 65.7385
1226 65.7385 65.7385
1227 65.7385 65.7385
1228 65.7385 65.7385
1229 65.7385 65.7385
1230 65.7385 65.7385
1231 65.7385 65.7385
1232 65.7385 65.7385
1233 65.7385 65.7385
1234 65.7385 65.7385
1235 65.7385 65.7385
1236 65.7385 65.7385
1237 65.7385 65.7385
1238 65.7385 65.7385
1239 65.7385 65.7385
1240 65.7385 65.7385
1241 65.7385 65.7385
1242 65.7385 65.7385
1243 65.7385 65.7385
1244 65.7385 65.7385
1245 65.7385 65.7385
1246 65.7385 65.7385
1247 65.7385 65.7385
1248 65.7385 65.7385
1249 65.7385 65.7385
1250 65.7385 65.7385
1251 65.7385 65.7385
1252 65.7385 65.7385
1253 65.7385 65.7385
1254 65.7385 65.7385
1255 65.7385 65.7385
1256 65.7385 65.7385
1257 65.7385 65.7385
1258 65.7385 65.7385
1259 65.7385 65.7385
1260 65.7385 65.7385
1261 65.7385 65.7385
1262 65.7385 65.7385
1263 65.7385 65.7385
1264 65.7385 65.7385
1265 65.7385 65.7385
1266 65.7385 65.7385
1267 65.7385 65.7385
1268 65.7385 65.7385
1269 65.7385 65.7385
1270 65.7385 65.7385
1271 65.7385 65.7385
1272 65.7385 65.7385
1273 65.7385 65.7385
1274 65.7385 65.7385
1275 65.7385 65.7385
1276 65.7385 65.7385
1277 65.7385 65.7385
1278 65.7385 65.7385
1279 65.7385 65.7385
1280 65.7385 65.7385
1281 65.7385 65.7385
1282 65.7385 65.7385
1283 65.7385 65.7385
1284 65.7385 65.7385
1285 65.7385 65.7385
1286 65.7385 65.7385
1287 65.7385 65.7385
1288 65.7385 65.7385
1289 65.7385 65.7385
1290 65.7385 65.7385
1291 65.7385 65.7385
1292 65.7385 65.7385
1293 65.7385 65.7385
1294 65.7385 65.7385
1295 65.7385 65.7385
1296 65.7385 65.7385
1297 65.7385 65.7385
1298 65.7385 65.7385
1299 65.7385 65.7385
1300 65.7385 65.7385
1301 65.7385 65.7385
1302 65.7385 65.7385
1303 65.7385 65.7385
1304 65.7385 65.7385
1305 65.7385 65.7385
1306 65.7385 65.7385
1307 65.7385 65.7385
1308 65.7385 65.7385
1309 65.7385 65.7385
1310 65.7385 65.7385
1311 65.7385 65.7385
1312 65.7385 65.7385
1313 65.7385 65.7385
1314 65.7385 65.7385
1315 65.7385 65.7385
1316 65.7385 65.7385
1317 65.7385 65.7385
1318 65.7385 65.7385
1319 65.7385 65.7385
1320 65.7385 65.7385
1321 65.7385 65.7385
1322 65.7385 65.7385
1323 65.7385 65.7385
1324 65.7385 65.7385
1325 65.7385 65.7385
1326 65.7385 65.7385
1327 65.7385 65.7385
1328 65.7385 65.7385
1329 65.7385 65.7385
1330 65.7385 65.7385
1331 65.7385 65.7385
1332 65.7385 65.7385
1333 65.7385 65.7385
1334 65.7385 65.7385
1335 65.7385 65.7385
1336 65.7385 65.7385
1337 65.7385 65.7385
1338 65.7385 65.7385
1339 65.7385 65.7385
1340 65.7385 65.7385
1341 65.7385 65.7385
1342 65.7385 65.7385
1343 65.7385 65.7385
1344 65.7385 65.7385
1345 65.7385 65.7385
1346 65.7385 65.7385
1347 65.7385 65.7385
1348 65.7385 65.7385
1349 65.7385 65.7385
1350 65.7385 65.7385
1351 65.7385 65.7385
1352 65.7385 65.7385
1353 65.7385 65.7385
1354 65.7385 65.7385
1355 65.7385 65.7385
1356 65.7385 65.7385
1357 65.7385 65.7385
1358 65.7385 65.7385
1359 65.7385 65.7385
1360 65.7385 65.7385
1361 65.7385 65.7385
1362 65.7385 65.7385
1363 65.7385 65.7385
1364 65.7385 65.7385
1365 65.7385 65.7385
1366 65.7385 65.7385
1367 65.7385 65.7385
1368 65.7385 65.7385
1369 65.7385 65.7385
1370 65.7385 65.7385
1371 65.7385 65.7385
1372 65.7385 65.7385
1373 65.7385 65.7385
1374 65.7385 65.7385
1375 65.7385 65.7385
1376 65.7385 65.7385
1377 65.7385 65.7385
1378 65.7385 65.7385
1379 65.7385 65.7385
1380 65.7385 65.7385
1381 65.7385 65.7385
1382 65.7385 65.7385
1383 65.7385 65.7385
1384 65.7385 65.7385
1385 65.7385 65.7385
1386 65.7385 65.7385
1387 65.7385 65.7385
1388 65.7385 65.7385
1389 65.7385 65.7385
1390 65.7385 65.7385
1391 65.7385 65.7385
1392 65.7385 65.7385
1393 65.7385 65.7385
1394 65.7385 65.7385
1395 65.7385 65.7385
1396 65.7385 65.7385
1397 65.7385 65.7385
1398 65.7385 65.7385
1399 65.7385 65.7385
1400 65.7385 65.7385
1401 65.7385 65.7385
1402 65.7385 65.7385
1403 65.7385 65.7385
1404 65.7385 65.7385
1405 65.7385 65.7385
1406 65.7385 65.7385
1407 65.7385 65.7385
1408 65.7385 65.7385
1409 65.7385 65.7385
1410 65.7385 65.7385
1411 65.7385 65.7385
1412 65.7385 65.7385
1413 65.7385 65.7385
1414 65.7385 65.7385
1415 65.7385 65.7385
1416 65.7385 65.7385
1417 65.7385 65.7385
1418 65.7385 65.7385
1419 65.7385 65.7385
1420 65.7385 65.7385
1421 65.7385 65.7385
1422 65.7385 65.7385
1423 65.7385 65.7385
1424 65.7385 65.7385
1425 65.7385 65.7385
1426 65.7385 65.7385
1427 65.7385 65.7385
1428 65.7385 65.7385
1429 65.7385 65.7385
1430 65.7385 65.7385
1431 65.7385 65.7385
1432 65.7385 65.7385
1433 65.7385 65.7385
1434 65.7385 65.7385
1435 65.7385 65.7385
1436 65.7385 65.7385
1437 65.7385 65.7385
1438 65.7385 65.7385
1439 65.7385 65.7385
1440 65.7385 65.7385
1441 65.7385 65.7385
1442 65.7385 65.7385
1443 65.7385 65.7385
1444 65.7385 65.7385
1445 65.7385 65.7385
1446 65.7385 65.7385
1447 65.7385 65.7385
1448 65.7385 65.7385
1449 65.7385 65.7385
1450 65.7385 65.7385
1451 65.7385 65.7385
1452 65.7385 65.7385
1453 65.7385 65.7385
1454 65.7385 65.7385
1455 65.7385 65.7385
1456 65.7385 65.7385
1457 65.7385 65.7385
1458 65.7385 65.7385
1459 65.7385 65.7385
1460 65.7385 65.7385
1461 65.7385 65.7385
1462 65.7385 65.7385
1463 65.7385 65.7385
1464 65.7385 65.7385
1465 65.7385 65.7385
1466 65.7385 65.7385
1467 65.7385 65.7385
1468 65.7385 65.7385
1469 65.7385 65.7385
1470 65.7385 65.7385
1471 65.7385 65.7385
1472 65.7385 65.7385
1473 65.7385 65.7385
1474 65.7385 65.7385
1475 65.7385 65.7385
1476 65.7385 65.7385
1477 65.7385 65.7385
1478 65.7385 65.7385
1479 65.7385 65.7385
1480 65.7385 65.7385
1481 65.7385 65.7385
1482 65.7385 65.7385
1483 65.7385 65.7385
1484 65.7385 65.7385
1485 65.7385 65.7385
1486 65.7385 65.7385
1487 65.7385 65.7385
1488 65.7385 65.7385
1489 65.7385 65.7385
1490 65.7385 65.7385
1491 65.7385 65.7385
1492 65.7385 65.7385
1493 65.7385 65.7385
1494 65.7385 65.7385
1495 65.7385 65.7385
1496 65.7385 65.7385
1497 65.7385 65.7385
1498 65.7385 65.7385
1499 65.7385 65.7385
1500 65.7385 65.7385
1501 65.7385 65.7385
1502 65.7385 65.7385
1503 65.7385 65.7385
1504 65.7385 65.7385
1505 65.7385 65.7385
1506 65.7385 65.7385
1507 65.7385 65.7385
1508 65.7385 65.7385
1509 65.7385 65.7385
1510 65.7385 65.7385
1511 65.7385 65.7385
1512 65.7385 65.7385
1513 65.7385 65.7385
1514 65.7385 65.7385
1515 65.7385 65.7385
1516 65.7385 65.7385
1517 65.7385 65.7385
1518 65.7385 65.7385
1519 65.7385 65.7385
1520 65.7385 65.7385
1521 65.7385 65.7385
1522 65.7385 65.7385
1523 65.7385 65.7385
1524 65.7385 65.7385
1525 65.7385 65.7385
1526 65.7385 65.7385
1527 65.7385 65.7385
1528 65.7385 65.7385
1529 65.7385 65.7385
1530 65.7385 65.7385
1531 65.7385 65.7385
1532 65.7385 65.7385
1533 65.7385 65.7385
1534 65.7385 65.7385
1535 65.7385 65.7385
1536 65.7385 65.7385
1537 65.7385 65.7385
1538 65.7385 65.7385
1539 65.7385 65.7385
1540 65.7385 65.7385
1541 65.7385 65.7385
1542 65.7385 65.7385
1543 65.7385 65.7385
1544 65.7385 65.7385
1545 65.7385 65.7385
1546 65.7385 65.7385
1547 65.7385 65.7385
1548 65.7385 65.7385
1549 65.7385 65.7385
1550 65.7385 65.7385
1551 65.7385 65.7385
1552 65.7385 65.7385
1553 65.7385 65.7385
1554 65.7385 65.7385
1555 65.7385 65.7385
1556 65.7385 65.7385
1557 65.7385 65.7385
1558 65.7385 65.7385
1559 65.7385 65.7385
1560 65.7385 65.7385
1561 65.7385 65.7385
1562 65.7385 65.7385
1563 65.7385 65.7385
1564 65.7385 65.7385
1565 65.7385 65.7385
1566 65.7385 65.7385
1567 65.7385 65.7385
1568 65.7385 65.7385
1569 65.7385 65.7385
1570 65.7385 65.7385
1571 65.7385 65.7385
1572 65.7385 65.7385
1573 65.7385 65.7385
1574 65.7385 65.7385
1575 65.7385 65.7385
1576 65.7385 65.7385
1577 65.7385 65.7385
1578 65.7385 65.7385
1579 65.7385 65.7385
1580 65.7385 65.7385
1581 65.7385 65.7385
1582 65.7385 65.7385
1583 65.7385 65.7385
1584 65.7385 65.7385
1585 65.7385 65.7385
1586 65.7385 65.7385
1587 65.7385 65.7385
1588 65.7385 65.7385
1589 65.7385 65.7385
1590 65.7385 65.7385
1591 65.7385 65.7385
1592 65.7385 65.7385
1593 65.7385 65.7385
1594 65.7385 65.7385
1595 65.7385 65.7385
1596 65.7385 65.7385
1597 65.7385 65.7385
1598 65.7385 65.7385
1599 65.7385 65.7385
1600 65.7385 65.7385
1601 65.7385 65.7385
1602 65.7385 65.7385
1603 65.7385 65.7385
1604 65.7385 65.7385
1605 65.7385 65.7385
1606 65.7385 65.7385
1607 65.7385 65.7385
1608 65.7385 65.7385
1609 65.7385 65.7385
1610 65.7385 65.7385
1611 65.7385 65.7385
1612 65.7385 65.7385
1613 65.7385 65.7385
1614 65.7385 65.7385
1615 65.7385 65.7385
1616 65.7385 65.7385
1617 65.7385 65.7385
1618 65.7385 65.7385
1619 65.7385 65.7385
1620 65.7385 65.7385
1621 65.7385 65.7385
1622 65.7385 65.7385
1623 65.7385 65.7385
1624 65.7385 65.7385
1625 65.7385 65.7385
1626 65.7385 65.7385
1627 65.7385 65.7385
1628 65.7385 65.7385
1629 65.7385 65.7385
1630 65.7385 65.7385
1631 65.7385 65.7385
1632 65.7385 65.7385
1633 65.7385 65.7385
1634 65.7385 65.7385
1635 65.7385 65.7385
1636 65.7385 65.7385
1637 65.7385 65.7385
1638 65.7385 65.7385
1639 65.7385 65.7385
1640 65.7385 65.7385
1641 65.7385 65.7385
1642 65.7385 65.7385
1643 65.7385 65.7385
1644 65.7385 65.7385
1645 65.7385 65.7385
1646 65.7385 65.7385
1647 65.7385 65.7385
1648 65.7385 65.7385
1649 65.7385 65.7385
1650 65.7385 65.7385
1651 65.7385 65.7385
1652 65.7385 65.7385
1653 65.7385 65.7385
1654 65.7385 65.7385
1655 65.7385 65.7385
1656 65.7385 65.7385
1657 65.7385 65.7385
1658 65.7385 65.7385
1659 65.7385 65.7385
1660 65.7385 65.7385
1661 65.7385 65.7385
1662 65.7385 65.7385
1663 65.7385 65.7385
1664 65.7385 65.7385
1665 65.7385 65.7385
1666 65.7385 65.7385
1667 65.7385 65.7385
1668 65.7385 65.7385
1669 65.7385 65.7385
1670 65.7385 65.7385
1671 65.7385 65.7385
1672 65.7385 65.7385
1673 65.7385 65.7385
1674 65.7385 65.7385
1675 65.7385 65.7385
1676 65.7385 65.7385
1677 65.7385 65.7385
1678 65.7385 65.7385
1679 65.7385 65.7385
1680 65.7385 65.7385
1681 65.7385 65.7385
1682 65.7385 65.7385
1683 65.7385 65.7385
1684 65.7385 65.7385
1685 65.7385 65.7385
1686 65.7385 65.7385
1687 65.7385 65.7385
1688 65.7385 65.7385
1689 65.7385 65.7385
1690 65.7385 65.7385
1691 65.7385 65.7385
1692 65.7385 65.7385
1693 65.7385 65.7385
1694 65.7385 65.7385
1695 65.7385 65.7385
1696 65.7385 65.7385
1697 65.7385 65.7385
1698 65.7385 65.7385
1699 65.7385 65.7385
1700 65.7385 65.7385
1701 65.7385 65.7385
1702 65.7385 65.7385
1703 65.7385 65.7385
1704 65.7385 65.7385
1705 65.7385 65.7385
1706 65.7385 65.7385
1707 65.7385 65.7385
1708 65.7385 65.7385
1709 65.7385 65.7385
1710 65.7385 65.7385
1711 65.7385 65.7385
1712 65.7385 65.7385
1713 65.7385 65.7385
1714 65.7385 65.7385
1715 65.7385 65.7385
1716 65.7385 65.7385
1717 65.7385 65.7385
1718 65.7385 65.7385
1719 65.7385 65.7385
1720 65.7385 65.7385
1721 65.7385 65.7385
1722 65.7385 65.7385
1723 65.7385 65.7385
1724 65.7385 65.7385
1725 65.7385 65.7385
1726 65.7385 65.7385
1727 65.7385 65.7385
1728 65.7385 65.7385
1729 65.7385 65.7385
1730 65.7385 65.7385
1731 65.7385 65.7385
1732 65.7385 65.7385
1733 65.7385 65.7385
1734 65.7385 65.7385
1735 65.7385 65.7385
1736 65.7385 65.7385
1737 65.7385 65.7385
1738 65.7385 65.7385
1739 65.7385 65.7385
1740 65.7385 65.7385
1741 65.7385 65.7385
1742 65.7385 65.7385
1743 65.7385 65.7385
1744 65.7385 65.7385
1745 65.7385 65.7385
1746 65.7385 65.7385
1747 65.7385 65.7385
1748 65.7385 65.7385
1749 65.7385 65.7385
1750 65.7385 65.7385
1751 65.7385 65.7385
1752 65.7385 65.7385
1753 65.7385 65.7385
1754 65.7385 65.7385
1755 65.7385 65.7385
1756 65.7385 65.7385
1757 65.7385 65.7385
1758 65.7385 65.7385
1759 65.7385 65.7385
1760 65.7385 65.7385
1761 65.7385 65.7385
1762 65.7385 65.7385
1763 65.7385 65.7385
1764 65.7385 65.7385
1765 65.7385 65.7385
1766 65.7385 65.7385
1767 65.7385 65.7385
1768 65.7385 65.7385
1769 65.7385 65.7385
1770 65.7385 65.7385
1771 65.7385 65.7385
1772 65.7385 65.7385
1773 65.7385 65.7385
1774 65.7385 65.7385
1775 65.7385 65.7385
1776 65.7385 65.7385
1777 65.7385 65.7385
1778 65.7385 65.7385
1779 65.7385 65.7385
1780 65.7385 65.7385
1781 65.7385 65.7385
1782 65.7385 65.7385
1783 65.7385 65.7385
1784 65.7385 65.7385
1785 65.7385 65.7385
1786 65.7385 65.7385
1787 65.7385 65.7385
1788 65.7385 65.7385
1789 65.7385 65.7385
1790 65.7385 65.7385
1791 65.7385 65.7385
1792 65.7385 65.7385
1793 65.7385 65.7385
1794 65.7385 65.7385
1795 65.7385 65.7385
1796 65.7385 65.7385
1797 65.7385 65.7385
1798 65.7385 65.7385
1799 65.7385 65.7385
1800 65.7385 65.7385
1801 65.7385 65.7385
1802 65.7385 65.7385
1803 65.7385 65.7385
1804 65.7385 65.7385
1805 65.7385 65.7385
1806 65.7385 65.7385
1807 65.7385 65.7385
1808 65.7385 65.7385
1809 65.7385 65.7385
1810 65.7385 65.7385
1811 65.7385 65.7385
1812 65.7385 65.7385
1813 65.7385 65.7385
1814 65.7385 65.7385
1815 65.7385 65.7385
1816 65.7385 65.7385
1817 65.7385 65.7385
1818 65.7385 65.7385
1819 65.7385 65.7385
1820 65.7385 65.7385
1821 65.7385 65.7385
1822 65.7385 65.7385
1823 65.7385 65.7385
1824 65.7385 65.7385
1825 65.7385 65.7385
1826 65.7385 65.7385
1827 65.7385 65.7385
1828 65.7385 65.7385
1829 65.7385 65.7385
1830 65.7385 65.7385
1831 65.7385 65.7385
1832 65.7385 65.7385
1833 65.7385 65.7385
1834 65.7385 65.7385
1835 65.7385 65.7385
1836 65.7385 65.7385
1837 65.7385 65.7385
1838 65.7385 65.7385
1839 65.7385 65.7385
1840 65.7385 65.7385
1841 65.7385 65.7385
1842 65.7385 65.7385
1843 65.7385 65.7385
1844 65.7385 65.7385
1845 65.7385 65.7385
1846 65.7385 65.7385
1847 65.7385 65.7385
1848 65.7385 65.7385
1849 65.7385 65.7385
1850 65.7385 65.7385
1851 65.7385 65.7385
1852 65.7385 65.7385
1853 65.7385 65.7385
1854 65.7385 65.7385
1855 65.7385 65.7385
1856 65.7385 65.7385
1857 65.7385 65.7385
1858 65.7385 65.7385
1859 65.7385 65.7385
1860 65.7385 65.7385
1861 65.7385 65.7385
1862 65.7385 65.7385
1863 65.7385 65.7385
1864 65.7385 65.7385
1865 65.7385 65.7385
1866 65.7385 65.7385
1867 65.7385 65.7385
1868 65.7385 65.7385
1869 65.7385 65.7385
1870 65.7385 65.7385
1871 65.7385 65.7385
1872 65.7385 65.7385
1873 65.7385 65.7385
1874 65.7385 65.7385
1875 65.7385 65.7385
1876 65.7385 65.7385
1877 65.7385 65.7385
1878 65.7385 65.7385
1879 65.7385 65.7385
1880 65.7385 65.7385
1881 65.7385 65.7385
1882 65.7385 65.7385
1883 65.7385 65.7385
1884 65.7385 65.7385
1885 65.7385 65.7385
1886 65.7385 65.7385
1887 65.7385 65.7385
1888 65.7385 65.7385
1889 65.7385 65.7385
1890 65.7385 65.7385
1891 65.7385 65.7385
1892 65.7385 65.7385
1893 65.7385 65.7385
1894 65.7385 65.7385
1895 65.7385 65.7385
1896 65.7385 65.7385
1897 65.7385 65.7385
1898 65.7385 65.7385
1899 65.7385 65.7385
1900 65.7385 65.7385
1901 65.7385 65.7385
1902 65.7385 65.7385
1903 65.7385 65.7385
1904 65.7385 65.7385
1905 65.7385 65.7385
1906 65.7385 65.7385
1907 65.7385 65.7385
1908 65.7385 65.7385
1909 65.7385 65.7385
1910 65.7385 65.7385
1911 65.7385 65.7385
1912 65.7385 65.7385
1913 65.7385 65.7385
1914 65.7385 65.7385
1915 65.7385 65.7385
1916 65.7385 65.7385
1917 65.7385 65.7385
1918 65.7385 65.7385
1919 65.7385 65.7385
1920 65.7385 65.7385
1921 65.7385 65.7385
1922 65.7385 65.7385
1923 65.7385 65.7385
1924 65.7385 65.7385
1925 65.7385 65.7385
1926 65.7385 65.7385
1927 65.7385 65.7385
1928 65.7385 65.7385
1929 65.7385 65.7385
1930 65.7385 65.7385
1931 65.7385 65.7385
1932 65.7385 65.7385
1933 65.7385 65.7385
1934 65.7385 65.7385
1935 65.7385 65.7385
1936 65.7385 65.7385
1937 65.7385 65.7385
1938 65.7385 65.7385
1939 65.7385 65.7385
1940 65.7385 65.7385
1941 65.7385 65.7385
1942 65.7385 65.7385
1943 65.7385 65.7385
1944 65.7385 65.7385
1945 65.7385 65.7385
1946 65.7385 65.7385
1947 65.7385 65.7385
1948 65.7385 65.7385
1949 65.7385 65.7385
1950 65.7385 65.7385
1951 65.7385 65.7385
1952 65.7385 65.7385
1953 65.7385 65.7385
1954 65.7385 65.7385
1955 65.7385 65.7385
1956 65.7385 65.7385
1957 65.7385 65.7385
1958 65.7385 65.7385
1959 65.7385 65.7385
1960 65.7385 65.7385
1961 65.7385 65.7385
1962 65.7385 65.7385
1963 65.7385 65.7385
1964 65.7385 65.7385
1965 65.7385 65.7385
1966 65.7385 65.7385
1967 65.7385 65.7385
1968 65.7385 65.7385
1969 65.7385 65.7385
1970 65.7385 65.7385
1971 65.7385 65.7385
1972 65.7385 65.7385
1973 65.7385 65.7385
1974 65.7385 65.7385
1975 65.7385 65.7385
1976 65.7385 65.7385
1977 65.7385 65.7385
1978 65.7385 65.7385
1979 65.7385 65.7385
1980 65.7385 65.7385
1981 65.7385 65.7385
1982 65.7385 65.7385
1983 65.7385 65.7385
1984 65.7385 65.7385
1985 65.7385 65.7385
1986 65.7385 65.7385
1987 65.7385 65.7385
1988 65.7385 65.7385
1989 65.7385 65.7385
1990 65.7385 65.7385
1991 65.7385 65.7385
1992 65.7385 65.7385
1993 65.7385 65.7385
1994 65.7385 65.7385
1995 65.7385 65.7385
1996 65.7385 65.7385
1997 65.7385 65.7385
1998 65.7385 65.7385
1999 65.7385 65.7385
2000 65.7385 65.7385
2001 65.7385 65.7385
2002 65.7385 65.7385
2003 65.7385 65.7385
2004 65.7385 65.7385
2005 65.7385 65.7385
2006 65.7385 65.7385
2007 65.7385 65.7385
2008 65.7385 65.7385
2009 65.7385 65.7385
2010 65.7385 65.7385
2011 65.7385 65.7385
2012 65.7385 65.7385
2013 65.7385 65.7385
2014 65.7385 65.7385
2015 65.7385 65.7385
2016 65.7385 65.7385
2017 65.7385 65.7385
2018 65.7385 65.7385
2019 65.7385 65.7385
2020 65.7385 65.7385
2021 65.7385 65.7385
2022 65.7385 65.7385
2023 65.7385 65.7385
2024 65.7385 65.7385
2025 65.7385 65.7385
2026 65.7385 65.7385
2027 65.7385 65.7385
2028 65.7385 65.7385
2029 65.7385 65.7385
2030 65.7385 65.7385
2031 65.7385 65.7385
2032 65.7385 65.7385
2033 65.7385 65.7385
2034 65.7385 65.7385
2035 65.7385 65.7385
2036 65.7385 65.7385
2037 65.7385 65.7385
2038 65.7385 65.7385
2039 65.7385 65.7385
2040 65.7385 65.7385
2041 65.7385 65.7385
2042 65.7385 65.7385
2043 65.7385 65.7385
2044 65.7385 65.7385
2045 65.7385 65.7385
2046 65.7385 65.7385
2047 65.7385 65.7385
2048 65.7385 65.7385
2049 65.7385 65.7385
2050 65.7385 65.7385
2051 65.7385 65.7385
2052 65.7385 65.7385
2053 65.7385 65.7385
2054 65.7385 65.7385
2055 65.7385 65.7385
2056 65.7385 65.7385
2057 65.7385 65.7385
2058 65.7385 65.7385
2059 65.7385 65.7385
2060 65.7385 65.7385
2061 65.7385 65.7385
2062 65.7385 65.7385
2063 65.7385 65.7385
2064 65.7385 65.7385
2065 65.7385 65.7385
2066 65.7385 65.7385
2067 65.7385 65.7385
2068 65.7385 65.7385
2069 65.7385 65.7385
2070 65.7385 65.7385
2071 65.7385 65.7385
2072 65.7385 65.7385
2073 65.7385 65.7385
2074 65.7385 65.7385
2075 65.7385 65.7385
2076 65.7385 65.7385
2077 65.7385 65.7385
2078 65.7385 65.7385
2079 65.7385 65.7385
2080 65.7385 65.7385
2081 65.7385 65.7385
2082 65.7385 65.7385
2083 65.7385 65.7385
2084 65.7385 65.7385
2085 65.7385 65.7385
2086 65.7385 65.7385
2087 65.7385 65.7385
2088 65.7385 65.7385
2089 65.7385 65.7385
2090 65.7385 65.7385
2091 65.7385 65.7385
2092 65.7385 65.7385
2093 65.7385 65.7385
2094 65.7385 65.7385
2095 65.7385 65.7385
2096 65.7385 65.7385
2097 65.7385 65.7385
2098 65.7385 65.7385
2099 65.7385 65.7385
2100 65.7385 65.7385
2101 65.7385 65.7385
2102 65.7385 65.7385
2103 65.7385 65.7385
2104 65.7385 65.7385
2105 65.7385 65.7385
2106 65.7385 65.7385
2107 65.7385 65.7385
2108 65.7385 65.7385
2109 65.7385 65.7385
2110 65.7385 65.7385
2111 65.7385 65.7385
2112 65.7385 65.7385
2113 65.7385 65.7385
2114 65.7385 65.7385
2115 65.7385 65.7385
2116 65.7385 65.7385
2117 65.7385 65.7385
2118 65.7385 65.7385
2119 65.7385 65.7385
2120 65.7385 65.7385
2121 65.7385 65.7385
2122 65.7385 65.7385
2123 65.7385 65.7385
2124 65.7385 65.7385
2125 65.7385 65.7385
2126 65.7385 65.7385
2127 65.7385 65.7385
2128 65.7385 65.7385
2129 65.7385 65.7385
2130 65.7385 65.7385
2131 65.7385 65.7385
2132 65.7385 65.7385
2133 65.7385 65.7385
2134 65.7385 65.7385
2135 65.7385 65.7385
2136 65.7385 65.7385
2137 65.7385 65.7385
2138 65.7385 65.7385
2139 65.7385 65.7385
2140 65.7385 65.7385
2141 65.7385 65.7385
2142 65.7385 65.7385
2143 65.7385 65.7385
2144 65.7385 65.7385
2145 65.7385 65.7385
2146 65.7385 65.7385
2147 65.7385 65.7385
2148 65.7385 65.7385
2149 65.7385 65.7385
2150 65.7385 65.7385
2151 65.7385 65.7385
2152 65.7385 65.7385
2153 65.7385 65.7385
2154 65.7385 65.7385
2155 65.7385 65.7385
2156 65.7385 65.7385
2157 65.7385 65.7385
2158 65.7385 65.7385
2159 65.7385 65.7385
2160 65.7385 65.7385
2161 65.7385 65.7385
2162 65.7385 65.7385
2163 65.7385 65.7385
2164 65.7385 65.7385
2165 65.7385 65.7385
2166 65.7385 65.7385
2167 65.7385 65.7385
2168 65.7385 65.7385
2169 65.7385 65.7385
2170 65.7385 65.7385
2171 65.7385 65.7385
2172 65.7385 65.7385
2173 65.7385 65.7385
2174 65.7385 65.7385
2175 65.7385 65.7385
2176 65.7385 65.7385
2177 65.7385 65.7385
2178 65.7385 65.7385
2179 65.7385 65.7385
2180 65.7385 65.7385
2181 65.7385 65.7385
2182 65.7385 65.7385
2183 65.7385 65.7385
2184 65.7385 65.7385
2185 65.7385 65.7385
2186 65.7385 65.7385
2187 65.7385 65.7385
2188 65.7385 65.7385
2189 65.7385 65.7385
2190 65.7385 65.7385
2191 65.7385 65.7385
2192 65.7385 65.7385
2193 65.7385 65.7385
2194 65.7385 65.7385
2195 65.7385 65.7385
2196 65.7385 65.7385
2197 65.7385 65.7385
2198 65.7385 65.7385
2199 65.7385 65.7385
2200 65.7385 65.7385
2201 65.7385 65.7385
2202 65.7385 65.7385
2203 65.7385 65.7385
2204 65.7385 65.7385
2205 65.7385 65.7385
2206 65.7385 65.7385
2207 65.7385 65.7385
2208 65.7385 65.7385
2209 65.7385 65.7385
2210 65.7385 65.7385
2211 65.7385 65.7385
2212 65.7385 65.7385
2213 65.7385 65.7385
2214 65.7385 65.7385
2215 65.7385 65.7385
2216 65.7385 65.7385
2217 65.7385 65.7385
2218 65.7385 65.7385
2219 65.7385 65.7385
2220 65.7385 65.7385
2221 65.7385 65.7385
2222 65.7385 65.7385
2223 65.7385 65.7385
2224 65.7385 65.7385
2225 65.7385 65.7385
2226 65.7385 65.7385
2227 65.7385 65.7385
2228 65.7385 65.7385
2229 65.7385 65.7385
2230 65.7385 65.7385
2231 65.7385 65.7385
2232 65.7385 65.7385
2233 65.7385 65.7385
2234 65.7385 65.7385
2235 65.7385 65.7385
2236 65.7385 65.7385
2237 65.7385 65.7385
2238 65.7385 65.7385
2239 65.7385 65.7385
2240 65.7385 65.7385
2241 65.7385 65.7385
2242 65.7385 65.7385
