#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       21185      1.9461     1.95873 0.000162837
       21186     1.94616     1.95873 0.000162831
       21187     1.94623     1.95873 0.000162824
       21188     1.94631     1.95873 0.000162817
       21189      1.9464     1.95873 0.000162811
       21190     1.94649     1.95873 0.000162804
       21191     1.94659     1.95873 0.000162797
       21192     1.94669     1.95873 0.000162791
       21193     1.94679     1.95873 0.000162784
       21194     1.94689     1.95873 0.000162777
       21195     1.94698     1.95873  0.00016277
       21196     1.94705     1.95873 0.000162764
       21197     1.94711     1.95873 0.000162757
       21198     1.94716     1.95873  0.00016275
       21199     1.94718     1.95873 0.000162743
       21200     1.94717     1.95873 0.000162737
       21201     1.94714     1.95873  0.00016273
       21202     1.94706     1.95873 0.000162723
       21203     1.94695     1.95872 0.000162716
       21204     1.94679     1.95872  0.00016271
       21205     1.94658     1.95872 0.000162703
       21206     1.94632     1.95872 0.000162696
       21207     1.94599     1.95872  0.00016269
       21208      1.9456     1.95872 0.000162683
       21209     1.94514     1.95872 0.000162677
       21210      1.9446     1.95872 0.000162671
       21211     1.94398     1.95872 0.000162664
       21212     1.94327     1.95872 0.000162658
       21213     1.94248     1.95872 0.000162653
       21214     1.94159     1.95872 0.000162647
       21215      1.9406     1.95872 0.000162641
       21216     1.93951     1.95872 0.000162636
       21217     1.93831     1.95871 0.000162631
       21218     1.93701     1.95871 0.000162627
       21219     1.93559     1.95871 0.000162623
       21220     1.93407     1.95871  0.00016262
       21221     1.93243     1.95871 0.000162617
       21222     1.93069     1.95871 0.000162614
       21223     1.92884     1.95871 0.000162613
       21224     1.92689     1.95871 0.000162612
       21225     1.92484      1.9587 0.000162612
       21226     1.92269      1.9587 0.000162613
       21227     1.92047      1.9587 0.000162616
       21228     1.91817      1.9587 0.000162619
       21229     1.91582      1.9587 0.000162624
       21230     1.91341     1.95869  0.00016263
       21231     1.91098     1.95869 0.000162638
       21232     1.90853     1.95869 0.000162648
       21233     1.90608     1.95869 0.000162659
       21234     1.90366     1.95868 0.000162672
       21235     1.90128     1.95868 0.000162687
       21236     1.89897     1.95868 0.000162703
       21237     1.89674     1.95868 0.000162722
       21238     1.89463     1.95867 0.000162742
       21239     1.89264     1.95867 0.000162764
       21240     1.89079     1.95867 0.000162788
       21241     1.88912     1.95866 0.000162813
       21242     1.88763     1.95866  0.00016284
       21243     1.88633     1.95866 0.000162868
       21244     1.88525     1.95865 0.000162897
       21245     1.88438     1.95865 0.000162927
       21246     1.88374     1.95865 0.000162957
       21247     1.88332     1.95864 0.000162988
       21248     1.88314     1.95864 0.000163019
       21249     1.88318     1.95864  0.00016305
       21250     1.88345     1.95863 0.000163081
       21251     1.88393     1.95863 0.000163111
       21252     1.88461     1.95863  0.00016314
       21253     1.88549     1.95862 0.000163169
       21254     1.88655     1.95862 0.000163197
       21255     1.88778     1.95862 0.000163223
       21256     1.88916     1.95861 0.000163248
       21257     1.89068     1.95861 0.000163272
       21258     1.89232     1.95861 0.000163294
       21259     1.89407      1.9586 0.000163314
       21260      1.8959      1.9586 0.000163333
       21261     1.89781      1.9586  0.00016335
       21262     1.89978     1.95859 0.000163366
       21263      1.9018     1.95859  0.00016338
       21264     1.90385     1.95859 0.000163393
       21265     1.90592     1.95859 0.000163404
       21266     1.90799     1.95858 0.000163414
       21267     1.91007     1.95858 0.000163422
       21268     1.91214     1.95858 0.000163429
       21269     1.91419     1.95858 0.000163434
       21270     1.91621     1.95858 0.000163439
       21271      1.9182     1.95857 0.000163442
       21272     1.92015     1.95857 0.000163445
       21273     1.92206     1.95857 0.000163446
       21274     1.92392     1.95857 0.000163446
       21275     1.92573     1.95857 0.000163446
       21276      1.9275     1.95857 0.000163445
       21277      1.9292     1.95856 0.000163443
       21278     1.93085     1.95856  0.00016344
       21279     1.93245     1.95856 0.000163437
       21280     1.93398     1.95856 0.000163434
       21281     1.93546     1.95856  0.00016343
       21282     1.93688     1.95856 0.000163425
       21283     1.93824     1.95856  0.00016342
       21284     1.93955     1.95856 0.000163415
       21285      1.9408     1.95856 0.000163409
       21286     1.94199     1.95855 0.000163404
       21287     1.94313     1.95855 0.000163398
       21288     1.94421     1.95855 0.000163391
       21289     1.94524     1.95855 0.000163385
       21290     1.94621     1.95855 0.000163378
       21291     1.94714     1.95855 0.000163371
       21292     1.94802     1.95855 0.000163364
       21293     1.94885     1.95855 0.000163357
       21294     1.94963     1.95855  0.00016335
       21295     1.95037     1.95855 0.000163343
       21296     1.95106     1.95855 0.000163336
       21297     1.95171     1.95855 0.000163328
       21298     1.95232     1.95855 0.000163321
       21299     1.95289     1.95855 0.000163314
       21300     1.95342     1.95855 0.000163306
       21301     1.95392     1.95855 0.000163299
       21302     1.95438     1.95855 0.000163291
       21303     1.95481     1.95855 0.000163283
       21304      1.9552     1.95855 0.000163276
       21305     1.95556     1.95855 0.000163268
       21306      1.9559     1.95855 0.000163261
       21307      1.9562     1.95855 0.000163253
       21308     1.95648     1.95855 0.000163245
       21309     1.95674     1.95855 0.000163238
       21310     1.95697     1.95855  0.00016323
       21311     1.95718     1.95855 0.000163222
       21312     1.95737     1.95855 0.000163215
       21313     1.95753     1.95855 0.000163207
       21314     1.95768     1.95855   0.0001632
       21315     1.95781     1.95855 0.000163192
       21316     1.95793     1.95855 0.000163184
       21317     1.95803     1.95855 0.000163177
       21318     1.95812     1.95855 0.000163169
       21319      1.9582     1.95855 0.000163161
       21320     1.95826     1.95855 0.000163154
       21321     1.95832     1.95855 0.000163146
       21322     1.95836     1.95855 0.000163138
       21323      1.9584     1.95855 0.000163131
       21324     1.95844     1.95855 0.000163123
       21325     1.95846     1.95855 0.000163115
       21326     1.95849     1.95855 0.000163108
       21327     1.95851     1.95855   0.0001631
       21328     1.95853     1.95855 0.000163092
       21329     1.95854     1.95855 0.000163085
       21330     1.95856     1.95855 0.000163077
       21331     1.95858     1.95855 0.000163069
       21332      1.9586     1.95855 0.000163062
       21333     1.95862     1.95855 0.000163054
       21334     1.95865     1.95855 0.000163047
       21335     1.95868     1.95855 0.000163039
       21336     1.95872     1.95855 0.000163031
       21337     1.95876     1.95855 0.000163024
       21338     1.95881     1.95855 0.000163016
       21339     1.95887     1.95855 0.000163008
       21340     1.95894     1.95855 0.000163001
       21341     1.95902     1.95855 0.000162993
       21342      1.9591     1.95855 0.000162985
       21343      1.9592     1.95855 0.000162978
       21344     1.95931     1.95855  0.00016297
       21345     1.95943     1.95855 0.000162963
       21346     1.95956     1.95855 0.000162955
       21347     1.95971     1.95855 0.000162947
       21348     1.95986     1.95855  0.00016294
       21349     1.96003     1.95855 0.000162932
       21350     1.96022     1.95855 0.000162924
       21351     1.96041     1.95855 0.000162917
       21352     1.96062     1.95855 0.000162909
       21353     1.96084     1.95855 0.000162902
       21354     1.96107     1.95855 0.000162894
       21355     1.96132     1.95855 0.000162886
       21356     1.96157     1.95855 0.000162879
       21357     1.96184     1.95855 0.000162871
       21358     1.96212     1.95855 0.000162864
       21359      1.9624     1.95855 0.000162856
       21360      1.9627     1.95855 0.000162849
       21361       1.963     1.95855 0.000162841
       21362     1.96331     1.95855 0.000162834
       21363     1.96362     1.95855 0.000162826
       21364     1.96393     1.95855 0.000162819
       21365     1.96425     1.95855 0.000162812
       21366     1.96457     1.95855 0.000162804
       21367     1.96489     1.95855 0.000162797
       21368      1.9652     1.95855 0.000162789
       21369     1.96551     1.95855 0.000162782
       21370      1.9658     1.95855 0.000162775
       21371     1.96609     1.95855 0.000162768
       21372     1.96636     1.95855  0.00016276
       21373     1.96662     1.95855 0.000162753
       21374     1.96686     1.95855 0.000162746
       21375     1.96707     1.95855 0.000162739
       21376     1.96726     1.95855 0.000162732
       21377     1.96741     1.95855 0.000162725
       21378     1.96753     1.95855 0.000162718
       21379     1.96761     1.95855 0.000162711
       21380     1.96764     1.95856 0.000162704
       21381     1.96763     1.95856 0.000162697
       21382     1.96756     1.95856  0.00016269
       21383     1.96743     1.95856 0.000162682
       21384     1.96723     1.95856 0.000162675
       21385     1.96695     1.95856 0.000162668
       21386     1.96659     1.95856 0.000162661
       21387     1.96615     1.95856 0.000162654
       21388      1.9656     1.95856 0.000162647
       21389     1.96496     1.95856 0.000162639
       21390     1.96419     1.95856 0.000162632
       21391     1.96331     1.95856 0.000162624
       21392      1.9623     1.95856 0.000162617
       21393     1.96114     1.95856 0.000162609
       21394     1.95984     1.95856 0.000162602
       21395     1.95838     1.95856 0.000162594
       21396     1.95676     1.95856 0.000162587
       21397     1.95497     1.95856 0.000162579
       21398     1.95301     1.95856 0.000162572
       21399     1.95086     1.95856 0.000162564
       21400     1.94854     1.95856 0.000162558
       21401     1.94604     1.95856 0.000162551
       21402     1.94337     1.95856 0.000162545
       21403     1.94052     1.95856  0.00016254
       21404     1.93753     1.95856 0.000162535
       21405      1.9344     1.95855 0.000162531
       21406     1.93115     1.95855 0.000162529
       21407     1.92782     1.95855 0.000162527
       21408     1.92443     1.95855 0.000162528
       21409     1.92103     1.95855 0.000162529
       21410     1.91765     1.95855 0.000162533
       21411     1.91434     1.95854 0.000162539
       21412     1.91115     1.95854 0.000162546
       21413     1.90814     1.95854 0.000162556
       21414     1.90535     1.95854 0.000162567
       21415     1.90283     1.95853  0.00016258
       21416     1.90063     1.95853 0.000162595
       21417     1.89878     1.95853 0.000162611
       21418     1.89732     1.95853 0.000162629
       21419     1.89626     1.95852 0.000162647
       21420     1.89563     1.95852 0.000162666
       21421     1.89542     1.95852 0.000162685
       21422     1.89562     1.95851 0.000162704
       21423     1.89621     1.95851 0.000162723
       21424     1.89716     1.95851  0.00016274
       21425     1.89845     1.95851 0.000162757
       21426     1.90002      1.9585 0.000162772
       21427     1.90184      1.9585 0.000162786
       21428     1.90385      1.9585 0.000162798
       21429     1.90602      1.9585 0.000162809
       21430      1.9083     1.95849 0.000162818
       21431     1.91065     1.95849 0.000162826
       21432     1.91303     1.95849 0.000162832
       21433     1.91541     1.95849 0.000162837
       21434     1.91777     1.95848 0.000162841
       21435     1.92007     1.95848 0.000162843
       21436      1.9223     1.95848 0.000162844
       21437     1.92445     1.95848 0.000162844
       21438      1.9265     1.95848 0.000162843
       21439     1.92845     1.95848 0.000162842
       21440     1.93029     1.95848  0.00016284
       21441     1.93202     1.95847 0.000162837
       21442     1.93364     1.95847 0.000162833
       21443     1.93515     1.95847 0.000162829
       21444     1.93656     1.95847 0.000162825
       21445     1.93786     1.95847  0.00016282
       21446     1.93905     1.95847 0.000162815
       21447     1.94014     1.95847  0.00016281
       21448     1.94114     1.95847 0.000162804
       21449     1.94204     1.95847 0.000162798
       21450     1.94284     1.95847 0.000162792
       21451     1.94356     1.95847 0.000162786
       21452     1.94418     1.95846  0.00016278
       21453     1.94472     1.95846 0.000162774
       21454     1.94517     1.95846 0.000162767
       21455     1.94554     1.95846 0.000162761
       21456     1.94582     1.95846 0.000162754
       21457     1.94602     1.95846 0.000162748
       21458     1.94614     1.95846 0.000162741
       21459     1.94618     1.95846 0.000162735
       21460     1.94614     1.95846 0.000162728
       21461     1.94602     1.95846 0.000162721
       21462     1.94583     1.95846 0.000162715
       21463     1.94556     1.95846 0.000162708
       21464     1.94522     1.95846 0.000162702
       21465     1.94481     1.95846 0.000162696
       21466     1.94434     1.95846 0.000162689
       21467      1.9438     1.95846 0.000162683
       21468     1.94321     1.95845 0.000162677
       21469     1.94256     1.95845 0.000162671
       21470     1.94187     1.95845 0.000162666
       21471     1.94113     1.95845  0.00016266
       21472     1.94035     1.95845 0.000162655
       21473     1.93955     1.95845 0.000162649
       21474     1.93873     1.95845 0.000162644
       21475     1.93789     1.95845  0.00016264
       21476     1.93704     1.95845 0.000162635
       21477      1.9362     1.95845 0.000162631
       21478     1.93537     1.95845 0.000162627
       21479     1.93456     1.95844 0.000162623
       21480     1.93378     1.95844  0.00016262
       21481     1.93305     1.95844 0.000162616
       21482     1.93236     1.95844 0.000162613
       21483     1.93174     1.95844  0.00016261
       21484     1.93118     1.95844 0.000162608
       21485      1.9307     1.95844 0.000162605
       21486     1.93031     1.95844 0.000162603
       21487     1.93002     1.95843 0.000162601
       21488     1.92982     1.95843 0.000162599
       21489     1.92973     1.95843 0.000162597
       21490     1.92975     1.95843 0.000162595
       21491     1.92988     1.95843 0.000162593
       21492     1.93013     1.95843  0.00016259
       21493     1.93049     1.95843 0.000162588
       21494     1.93097     1.95843 0.000162585
       21495     1.93157     1.95842 0.000162583
       21496     1.93227     1.95842  0.00016258
       21497     1.93309     1.95842 0.000162576
       21498       1.934     1.95842 0.000162573
       21499     1.93501     1.95842 0.000162569
       21500     1.93611     1.95842 0.000162565
       21501     1.93728     1.95842  0.00016256
       21502     1.93853     1.95842 0.000162555
       21503     1.93983     1.95842  0.00016255
       21504     1.94119     1.95841 0.000162544
       21505     1.94258     1.95841 0.000162538
       21506     1.94399     1.95841 0.000162532
       21507     1.94543     1.95841 0.000162526
       21508     1.94686     1.95841 0.000162519
       21509     1.94829     1.95841 0.000162512
       21510      1.9497     1.95841 0.000162505
       21511     1.95107     1.95841 0.000162498
       21512      1.9524     1.95841 0.000162491
       21513     1.95368     1.95841 0.000162483
       21514     1.95489     1.95841 0.000162476
       21515     1.95602     1.95841 0.000162468
       21516     1.95707     1.95841 0.000162461
       21517     1.95802     1.95841 0.000162453
       21518     1.95886     1.95841 0.000162446
       21519     1.95958     1.95841 0.000162438
       21520     1.96017     1.95841  0.00016243
       21521     1.96063     1.95841 0.000162423
       21522     1.96094     1.95841 0.000162415
       21523     1.96111     1.95841 0.000162408
       21524     1.96111     1.95841   0.0001624
       21525     1.96096     1.95841 0.000162393
       21526     1.96064     1.95841 0.000162385
       21527     1.96014     1.95841 0.000162378
       21528     1.95948     1.95841  0.00016237
       21529     1.95865     1.95841 0.000162363
       21530     1.95765     1.95841 0.000162355
       21531      1.9565     1.95841 0.000162348
       21532     1.95518     1.95841  0.00016234
       21533     1.95373     1.95841 0.000162333
       21534     1.95215     1.95841 0.000162326
       21535     1.95046     1.95841 0.000162319
       21536     1.94868     1.95841 0.000162312
       21537     1.94683     1.95841 0.000162305
       21538     1.94494     1.95841 0.000162299
       21539     1.94304     1.95841 0.000162293
       21540     1.94116     1.95841 0.000162287
       21541     1.93934     1.95841 0.000162282
       21542      1.9376     1.95841 0.000162277
       21543     1.93599      1.9584 0.000162273
       21544     1.93453      1.9584 0.000162269
       21545     1.93325      1.9584 0.000162266
       21546     1.93218      1.9584 0.000162263
       21547     1.93134      1.9584  0.00016226
       21548     1.93074      1.9584 0.000162258
       21549     1.93041      1.9584 0.000162256
       21550     1.93033      1.9584 0.000162253
       21551     1.93051     1.95839 0.000162251
       21552     1.93094     1.95839 0.000162248
       21553      1.9316     1.95839 0.000162246
       21554     1.93249     1.95839 0.000162243
       21555     1.93356     1.95839 0.000162239
       21556      1.9348     1.95839 0.000162235
       21557     1.93618     1.95839 0.000162231
       21558     1.93766     1.95839 0.000162226
       21559     1.93923     1.95839 0.000162221
       21560     1.94085     1.95838 0.000162216
       21561     1.94249     1.95838  0.00016221
       21562     1.94413     1.95838 0.000162204
       21563     1.94575     1.95838 0.000162197
       21564     1.94733     1.95838 0.000162191
       21565     1.94885     1.95838 0.000162184
       21566     1.95031     1.95838 0.000162177
       21567     1.95168     1.95838 0.000162169
       21568     1.95297     1.95838 0.000162162
       21569     1.95417     1.95838 0.000162155
       21570     1.95527     1.95838 0.000162147
       21571     1.95628     1.95838  0.00016214
       21572     1.95719     1.95838 0.000162132
       21573     1.95801     1.95838 0.000162125
       21574     1.95874     1.95838 0.000162117
       21575     1.95938     1.95838  0.00016211
       21576     1.95994     1.95838 0.000162102
       21577     1.96042     1.95838 0.000162095
       21578     1.96083     1.95838 0.000162087
       21579     1.96116     1.95838  0.00016208
       21580     1.96143     1.95838 0.000162072
       21581     1.96165     1.95838 0.000162065
       21582      1.9618     1.95838 0.000162057
       21583     1.96191     1.95838  0.00016205
       21584     1.96196     1.95838 0.000162043
       21585     1.96198     1.95838 0.000162035
       21586     1.96195     1.95838 0.000162028
       21587     1.96189     1.95838  0.00016202
       21588      1.9618     1.95838 0.000162013
       21589     1.96167     1.95838 0.000162005
       21590     1.96153     1.95838 0.000161998
       21591     1.96136     1.95838 0.000161991
       21592     1.96118     1.95838 0.000161983
       21593     1.96098     1.95838 0.000161976
       21594     1.96077     1.95838 0.000161968
       21595     1.96055     1.95838 0.000161961
       21596     1.96033     1.95838 0.000161953
       21597     1.96011     1.95838 0.000161946
       21598      1.9599     1.95838 0.000161938
       21599     1.95969     1.95838 0.000161931
       21600      1.9595     1.95838 0.000161923
       21601     1.95932     1.95838 0.000161916
       21602     1.95915     1.95838 0.000161908
       21603     1.95901     1.95838 0.000161901
       21604     1.95889     1.95838 0.000161893
       21605      1.9588     1.95838 0.000161886
       21606     1.95873     1.95838 0.000161878
       21607      1.9587     1.95838 0.000161871
       21608      1.9587     1.95838 0.000161863
       21609     1.95873     1.95838 0.000161856
       21610     1.95879     1.95838 0.000161848
       21611     1.95888     1.95838 0.000161841
       21612     1.95901     1.95838 0.000161833
       21613     1.95918     1.95838 0.000161826
       21614     1.95937     1.95838 0.000161818
       21615      1.9596     1.95838 0.000161811
       21616     1.95985     1.95838 0.000161804
       21617     1.96014     1.95838 0.000161796
       21618     1.96044     1.95838 0.000161789
       21619     1.96077     1.95838 0.000161781
       21620     1.96113     1.95838 0.000161774
       21621     1.96149     1.95838 0.000161766
       21622     1.96188     1.95838 0.000161759
       21623     1.96227     1.95838 0.000161752
       21624     1.96268     1.95838 0.000161744
       21625     1.96309     1.95839 0.000161737
       21626     1.96351     1.95839  0.00016173
       21627     1.96392     1.95839 0.000161722
       21628     1.96434     1.95839 0.000161715
       21629     1.96475     1.95839 0.000161708
       21630     1.96515     1.95839 0.000161701
       21631     1.96555     1.95839 0.000161694
       21632     1.96594     1.95839 0.000161686
       21633     1.96631     1.95839 0.000161679
       21634     1.96667     1.95839 0.000161672
       21635     1.96702     1.95839 0.000161665
       21636     1.96736     1.95839 0.000161658
       21637     1.96767     1.95839 0.000161652
       21638     1.96797     1.95839 0.000161645
       21639     1.96825     1.95839 0.000161638
       21640     1.96851     1.95839 0.000161631
       21641     1.96876     1.95839 0.000161624
       21642     1.96898     1.95839 0.000161618
       21643     1.96919     1.95839 0.000161611
       21644     1.96937     1.95839 0.000161604
       21645     1.96954     1.95839 0.000161598
       21646     1.96969     1.95839 0.000161591
       21647     1.96982     1.95839 0.000161584
       21648     1.96993     1.95839 0.000161578
       21649     1.97003      1.9584 0.000161571
       21650     1.97011      1.9584 0.000161565
       21651     1.97017      1.9584 0.000161558
       21652     1.97021      1.9584 0.000161551
       21653     1.97024      1.9584 0.000161545
       21654     1.97025      1.9584 0.000161538
       21655     1.97025      1.9584 0.000161532
       21656     1.97023      1.9584 0.000161525
       21657      1.9702      1.9584 0.000161519
       21658     1.97015      1.9584 0.000161512
       21659      1.9701      1.9584 0.000161506
       21660     1.97003      1.9584 0.000161499
       21661     1.96994      1.9584 0.000161493
       21662     1.96985      1.9584 0.000161486
       21663     1.96975      1.9584 0.000161479
       21664     1.96963      1.9584 0.000161473
       21665     1.96951      1.9584 0.000161466
       21666     1.96938      1.9584 0.000161459
       21667     1.96924      1.9584 0.000161453
       21668     1.96909     1.95841 0.000161446
       21669     1.96893     1.95841 0.000161439
       21670     1.96877     1.95841 0.000161433
       21671      1.9686     1.95841 0.000161426
       21672     1.96842     1.95841 0.000161419
       21673     1.96824     1.95841 0.000161412
       21674     1.96805     1.95841 0.000161405
       21675     1.96785     1.95841 0.000161399
       21676     1.96766     1.95841 0.000161392
       21677     1.96745     1.95841 0.000161385
       21678     1.96725     1.95841 0.000161378
       21679     1.96704     1.95841 0.000161371
       21680     1.96683     1.95841 0.000161364
       21681     1.96661     1.95841 0.000161357
       21682      1.9664     1.95841  0.00016135
       21683     1.96618     1.95841 0.000161343
       21684     1.96596     1.95841 0.000161336
       21685     1.96575     1.95841 0.000161329
       21686     1.96553     1.95841 0.000161322
       21687     1.96531     1.95841 0.000161314
       21688      1.9651     1.95841 0.000161307
       21689     1.96488     1.95841   0.0001613
       21690     1.96467     1.95841 0.000161293
       21691     1.96446     1.95841 0.000161286
       21692     1.96425     1.95841 0.000161279
       21693     1.96405     1.95841 0.000161271
       21694     1.96385     1.95841 0.000161264
       21695     1.96365     1.95842 0.000161257
       21696     1.96346     1.95842  0.00016125
       21697     1.96327     1.95842 0.000161242
       21698     1.96309     1.95842 0.000161235
       21699     1.96291     1.95842 0.000161228
       21700     1.96274     1.95842  0.00016122
       21701     1.96258     1.95842 0.000161213
       21702     1.96242     1.95842 0.000161206
       21703     1.96227     1.95842 0.000161198
       21704     1.96212     1.95842 0.000161191
       21705     1.96198     1.95842 0.000161184
       21706     1.96185     1.95842 0.000161176
       21707     1.96172     1.95842 0.000161169
       21708     1.96161     1.95842 0.000161162
       21709      1.9615     1.95842 0.000161154
       21710     1.96139     1.95842 0.000161147
       21711      1.9613     1.95842  0.00016114
       21712     1.96121     1.95842 0.000161132
       21713     1.96112     1.95842 0.000161125
       21714     1.96105     1.95842 0.000161118
       21715     1.96098     1.95842  0.00016111
       21716     1.96092     1.95842 0.000161103
       21717     1.96087     1.95842 0.000161095
       21718     1.96082     1.95842 0.000161088
       21719     1.96078     1.95842 0.000161081
       21720     1.96075     1.95842 0.000161073
       21721     1.96072     1.95842 0.000161066
       21722      1.9607     1.95842 0.000161058
       21723     1.96068     1.95842 0.000161051
       21724     1.96067     1.95842 0.000161044
       21725     1.96067     1.95842 0.000161036
       21726     1.96067     1.95842 0.000161029
       21727     1.96067     1.95842 0.000161022
       21728     1.96068     1.95842 0.000161014
       21729      1.9607     1.95842 0.000161007
       21730     1.96072     1.95842 0.000160999
       21731     1.96074     1.95842 0.000160992
       21732     1.96076     1.95842 0.000160985
       21733     1.96079     1.95842 0.000160977
       21734     1.96083     1.95842  0.00016097
       21735     1.96086     1.95842 0.000160963
       21736      1.9609     1.95842 0.000160955
       21737     1.96094     1.95842 0.000160948
       21738     1.96098     1.95842 0.000160941
       21739     1.96103     1.95842 0.000160933
       21740     1.96108     1.95842 0.000160926
       21741     1.96112     1.95842 0.000160918
       21742     1.96117     1.95842 0.000160911
       21743     1.96122     1.95842 0.000160904
       21744     1.96127     1.95842 0.000160896
       21745     1.96132     1.95842 0.000160889
       21746     1.96137     1.95842 0.000160882
       21747     1.96142     1.95842 0.000160874
       21748     1.96146     1.95842 0.000160867
       21749     1.96151     1.95842  0.00016086
       21750     1.96155     1.95842 0.000160852
       21751     1.96159     1.95842 0.000160845
       21752     1.96163     1.95842 0.000160838
       21753     1.96167     1.95842  0.00016083
       21754      1.9617     1.95842 0.000160823
       21755     1.96173     1.95842 0.000160816
       21756     1.96176     1.95842 0.000160808
       21757     1.96178     1.95842 0.000160801
       21758     1.96179     1.95842 0.000160794
       21759      1.9618     1.95842 0.000160786
       21760      1.9618     1.95842 0.000160779
       21761      1.9618     1.95842 0.000160772
       21762     1.96179     1.95842 0.000160765
       21763     1.96178     1.95842 0.000160757
       21764     1.96175     1.95842  0.00016075
       21765     1.96172     1.95842 0.000160743
       21766     1.96168     1.95842 0.000160735
       21767     1.96164     1.95843 0.000160728
       21768     1.96158     1.95843 0.000160721
       21769     1.96152     1.95843 0.000160713
       21770     1.96145     1.95843 0.000160706
       21771     1.96137     1.95843 0.000160699
       21772     1.96128     1.95843 0.000160691
       21773     1.96118     1.95843 0.000160684
       21774     1.96108     1.95843 0.000160677
       21775     1.96097     1.95843 0.000160669
       21776     1.96085     1.95843 0.000160662
       21777     1.96072     1.95843 0.000160655
       21778     1.96059     1.95843 0.000160647
       21779     1.96045     1.95843  0.00016064
       21780     1.96031     1.95843 0.000160633
       21781     1.96016     1.95843 0.000160625
       21782     1.96001     1.95843 0.000160618
       21783     1.95985     1.95843 0.000160611
       21784      1.9597     1.95843 0.000160603
       21785     1.95954     1.95843 0.000160596
       21786     1.95938     1.95843 0.000160588
       21787     1.95923     1.95843 0.000160581
       21788     1.95908     1.95843 0.000160574
       21789     1.95893     1.95843 0.000160566
       21790     1.95879     1.95843 0.000160559
       21791     1.95866     1.95843 0.000160552
       21792     1.95854     1.95843 0.000160544
       21793     1.95842     1.95843 0.000160537
       21794     1.95832     1.95843  0.00016053
       21795     1.95823     1.95843 0.000160522
       21796     1.95816     1.95843 0.000160515
       21797      1.9581     1.95843 0.000160507
       21798     1.95805     1.95843   0.0001605
       21799     1.95803     1.95843 0.000160493
       21800     1.95802     1.95843 0.000160485
       21801     1.95804     1.95843 0.000160478
       21802     1.95807     1.95843 0.000160471
       21803     1.95812     1.95843 0.000160463
       21804      1.9582     1.95843 0.000160456
       21805      1.9583     1.95843 0.000160449
       21806     1.95842     1.95843 0.000160441
       21807     1.95856     1.95843 0.000160434
       21808     1.95873     1.95843 0.000160426
       21809     1.95891     1.95843 0.000160419
       21810     1.95912     1.95843 0.000160412
       21811     1.95934     1.95843 0.000160404
       21812     1.95959     1.95843 0.000160397
       21813     1.95985     1.95843  0.00016039
       21814     1.96014     1.95843 0.000160382
       21815     1.96043     1.95843 0.000160375
       21816     1.96075     1.95843 0.000160368
       21817     1.96107     1.95843  0.00016036
       21818     1.96141     1.95843 0.000160353
       21819     1.96176     1.95843 0.000160346
       21820     1.96212     1.95843 0.000160339
       21821     1.96248     1.95843 0.000160331
       21822     1.96286     1.95843 0.000160324
       21823     1.96323     1.95843 0.000160317
       21824     1.96361     1.95843  0.00016031
       21825     1.96399     1.95843 0.000160303
       21826     1.96437     1.95843 0.000160296
       21827     1.96475     1.95843 0.000160288
       21828     1.96512     1.95843 0.000160281
       21829     1.96549     1.95843 0.000160274
       21830     1.96586     1.95843 0.000160267
       21831     1.96621     1.95843  0.00016026
       21832     1.96656     1.95843 0.000160254
       21833      1.9669     1.95843 0.000160247
       21834     1.96723     1.95843  0.00016024
       21835     1.96755     1.95843 0.000160233
       21836     1.96786     1.95843 0.000160226
       21837     1.96815     1.95843  0.00016022
       21838     1.96843     1.95843 0.000160213
       21839      1.9687     1.95843 0.000160206
       21840     1.96895     1.95843   0.0001602
       21841     1.96918     1.95844 0.000160193
       21842     1.96941     1.95844 0.000160187
       21843     1.96961     1.95844  0.00016018
       21844      1.9698     1.95844 0.000160174
       21845     1.96997     1.95844 0.000160167
       21846     1.97013     1.95844 0.000160161
       21847     1.97027     1.95844 0.000160154
       21848      1.9704     1.95844 0.000160148
       21849     1.97051     1.95844 0.000160141
       21850      1.9706     1.95844 0.000160135
       21851     1.97067     1.95844 0.000160129
       21852     1.97073     1.95844 0.000160122
       21853     1.97078     1.95844 0.000160116
       21854     1.97081     1.95844  0.00016011
       21855     1.97082     1.95844 0.000160103
       21856     1.97082     1.95844 0.000160097
       21857     1.97081     1.95844 0.000160091
       21858     1.97078     1.95844 0.000160084
       21859     1.97074     1.95845 0.000160078
       21860     1.97068     1.95845 0.000160072
       21861     1.97061     1.95845 0.000160065
       21862     1.97053     1.95845 0.000160059
       21863     1.97044     1.95845 0.000160053
       21864     1.97034     1.95845 0.000160046
       21865     1.97023     1.95845  0.00016004
       21866     1.97011     1.95845 0.000160033
       21867     1.96998     1.95845 0.000160027
       21868     1.96984     1.95845  0.00016002
       21869     1.96969     1.95845 0.000160014
       21870     1.96954     1.95845 0.000160007
       21871     1.96938     1.95845 0.000160001
       21872     1.96921     1.95845 0.000159994
       21873     1.96905     1.95845 0.000159988
       21874     1.96887     1.95845 0.000159981
       21875      1.9687     1.95845 0.000159975
       21876     1.96852     1.95845 0.000159968
       21877     1.96834     1.95845 0.000159961
       21878     1.96816     1.95845 0.000159955
       21879     1.96798     1.95846 0.000159948
       21880     1.96781     1.95846 0.000159941
       21881     1.96763     1.95846 0.000159934
       21882     1.96746     1.95846 0.000159928
