#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       17816   -0.320682   -0.326526 0.000257183
       17817   -0.321869   -0.326525 0.000257169
       17818   -0.323059   -0.326525 0.000257154
       17819   -0.324247   -0.326525  0.00025714
       17820   -0.325431   -0.326525 0.000257125
       17821     -0.3266   -0.326525 0.000257111
       17822    -0.32776   -0.326525 0.000257096
       17823   -0.328908   -0.326525 0.000257082
       17824   -0.330034   -0.326525 0.000257068
       17825    -0.33114   -0.326526 0.000257053
       17826    -0.33222   -0.326526 0.000257039
       17827   -0.333271   -0.326526 0.000257025
       17828   -0.334297   -0.326527 0.000257011
       17829   -0.335292   -0.326527 0.000256997
       17830   -0.336256   -0.326528 0.000256983
       17831   -0.337181   -0.326528  0.00025697
       17832   -0.338077   -0.326529 0.000256956
       17833   -0.338941    -0.32653 0.000256942
       17834   -0.339763    -0.32653 0.000256929
       17835   -0.340551   -0.326531 0.000256916
       17836   -0.341306   -0.326532 0.000256903
       17837   -0.342011   -0.326533  0.00025689
       17838   -0.342678   -0.326534 0.000256877
       17839   -0.343302   -0.326535 0.000256864
       17840   -0.343881   -0.326536 0.000256852
       17841   -0.344424   -0.326537 0.000256839
       17842   -0.344921   -0.326538 0.000256827
       17843   -0.345378   -0.326539 0.000256815
       17844   -0.345786    -0.32654 0.000256803
       17845   -0.346152   -0.326541 0.000256791
       17846   -0.346476   -0.326542 0.000256779
       17847   -0.346751   -0.326543 0.000256767
       17848   -0.346986   -0.326544 0.000256755
       17849   -0.347172   -0.326545 0.000256743
       17850   -0.347309   -0.326547 0.000256732
       17851     -0.3474   -0.326548  0.00025672
       17852    -0.34744   -0.326549 0.000256708
       17853    -0.34743    -0.32655 0.000256696
       17854   -0.347372   -0.326551 0.000256685
       17855   -0.347257   -0.326552 0.000256673
       17856   -0.347089   -0.326554 0.000256661
       17857   -0.346873   -0.326555 0.000256649
       17858   -0.346606   -0.326556 0.000256637
       17859   -0.346277   -0.326557 0.000256625
       17860    -0.34589   -0.326558 0.000256613
       17861   -0.345442   -0.326559 0.000256601
       17862   -0.344941    -0.32656 0.000256589
       17863   -0.344381   -0.326561 0.000256576
       17864   -0.343756   -0.326562 0.000256564
       17865   -0.343076   -0.326563 0.000256551
       17866   -0.342332   -0.326564 0.000256538
       17867    -0.34153   -0.326565 0.000256525
       17868   -0.340665   -0.326566 0.000256512
       17869   -0.339741   -0.326566 0.000256499
       17870   -0.338758   -0.326567 0.000256485
       17871   -0.337721   -0.326568 0.000256472
       17872   -0.336624   -0.326568 0.000256458
       17873   -0.335477   -0.326569 0.000256444
       17874   -0.334279   -0.326569  0.00025643
       17875   -0.333038   -0.326569 0.000256416
       17876   -0.331764    -0.32657 0.000256402
       17877   -0.330445    -0.32657 0.000256388
       17878   -0.329095    -0.32657 0.000256373
       17879   -0.327723    -0.32657 0.000256359
       17880    -0.32634    -0.32657 0.000256345
       17881   -0.324952    -0.32657  0.00025633
       17882   -0.323561    -0.32657 0.000256316
       17883   -0.322176    -0.32657 0.000256302
       17884   -0.320811   -0.326569 0.000256288
       17885   -0.319472   -0.326569 0.000256274
       17886   -0.318167   -0.326568  0.00025626
       17887   -0.316904   -0.326568 0.000256246
       17888   -0.315697   -0.326567 0.000256232
       17889   -0.314549   -0.326567 0.000256219
       17890   -0.313472   -0.326566 0.000256206
       17891   -0.312473   -0.326565 0.000256193
       17892   -0.311552   -0.326564  0.00025618
       17893    -0.31072   -0.326563 0.000256167
       17894   -0.309976   -0.326562 0.000256154
       17895    -0.30932   -0.326562 0.000256142
       17896   -0.308757   -0.326561 0.000256129
       17897   -0.308283    -0.32656 0.000256117
       17898    -0.30789   -0.326558 0.000256105
       17899   -0.307582   -0.326557 0.000256093
       17900   -0.307354   -0.326556 0.000256081
       17901   -0.307191   -0.326555 0.000256069
       17902   -0.307085   -0.326554 0.000256057
       17903   -0.307037   -0.326553 0.000256045
       17904   -0.307035   -0.326552 0.000256033
       17905   -0.307061   -0.326551 0.000256021
       17906   -0.307105    -0.32655 0.000256009
       17907   -0.307169   -0.326549 0.000255997
       17908   -0.307233   -0.326548 0.000255985
       17909   -0.307291   -0.326547 0.000255973
       17910   -0.307334   -0.326545 0.000255961
       17911    -0.30735   -0.326544 0.000255949
       17912   -0.307351   -0.326543 0.000255937
       17913   -0.307308   -0.326542 0.000255925
       17914   -0.307229   -0.326541 0.000255913
       17915   -0.307112    -0.32654 0.000255901
       17916   -0.306957   -0.326539 0.000255889
       17917   -0.306761   -0.326538 0.000255877
       17918   -0.306525   -0.326537 0.000255865
       17919   -0.306259   -0.326536 0.000255853
       17920    -0.30597   -0.326535 0.000255841
       17921   -0.305669   -0.326533  0.00025583
       17922   -0.305348   -0.326532 0.000255818
       17923   -0.305025   -0.326531 0.000255807
       17924   -0.304703    -0.32653 0.000255795
       17925   -0.304411   -0.326529 0.000255784
       17926   -0.304146   -0.326527 0.000255773
       17927   -0.303923   -0.326526 0.000255762
       17928   -0.303752   -0.326525 0.000255751
       17929   -0.303636   -0.326523  0.00025574
       17930   -0.303589   -0.326522 0.000255728
       17931   -0.303622   -0.326521 0.000255717
       17932   -0.303735    -0.32652 0.000255706
       17933   -0.303935   -0.326518 0.000255695
       17934   -0.304228   -0.326517 0.000255684
       17935   -0.304616   -0.326516 0.000255673
       17936   -0.305103   -0.326515 0.000255661
       17937   -0.305684   -0.326514 0.000255649
       17938   -0.306358   -0.326512 0.000255638
       17939   -0.307119   -0.326511 0.000255626
       17940   -0.307964    -0.32651 0.000255614
       17941   -0.308884   -0.326509 0.000255601
       17942   -0.309869   -0.326508 0.000255589
       17943   -0.310918   -0.326508 0.000255576
       17944   -0.312019   -0.326507 0.000255563
       17945   -0.313164   -0.326506  0.00025555
       17946   -0.314336   -0.326505 0.000255536
       17947   -0.315536   -0.326505 0.000255523
       17948   -0.316747   -0.326504 0.000255509
       17949   -0.317961   -0.326504 0.000255495
       17950    -0.31917   -0.326503 0.000255482
       17951    -0.32037   -0.326503 0.000255468
       17952   -0.321546   -0.326503 0.000255453
       17953   -0.322701   -0.326502 0.000255439
       17954   -0.323825   -0.326502 0.000255425
       17955    -0.32491   -0.326502 0.000255411
       17956   -0.325957   -0.326502 0.000255397
       17957   -0.326968   -0.326502 0.000255382
       17958    -0.32792   -0.326502 0.000255368
       17959   -0.328829   -0.326502 0.000255354
       17960   -0.329685   -0.326503  0.00025534
       17961   -0.330494   -0.326503 0.000255326
       17962   -0.331249   -0.326503 0.000255312
       17963   -0.331956   -0.326503 0.000255298
       17964   -0.332613   -0.326504 0.000255284
       17965   -0.333222   -0.326504  0.00025527
       17966    -0.33378   -0.326504 0.000255256
       17967   -0.334295   -0.326505 0.000255242
       17968   -0.334766   -0.326505 0.000255228
       17969   -0.335195   -0.326506 0.000255214
       17970   -0.335584   -0.326506 0.000255201
       17971   -0.335937   -0.326507 0.000255187
       17972   -0.336252   -0.326507 0.000255174
       17973   -0.336531   -0.326508  0.00025516
       17974   -0.336781   -0.326509 0.000255146
       17975   -0.336998   -0.326509 0.000255133
       17976    -0.33719    -0.32651 0.000255119
       17977   -0.337357    -0.32651 0.000255106
       17978   -0.337505   -0.326511 0.000255092
       17979   -0.337632   -0.326512 0.000255079
       17980   -0.337733   -0.326512 0.000255066
       17981   -0.337829   -0.326513 0.000255052
       17982   -0.337911   -0.326513 0.000255039
       17983   -0.337975   -0.326514 0.000255025
       17984   -0.338032   -0.326515 0.000255012
       17985   -0.338076   -0.326515 0.000254999
       17986    -0.33811   -0.326516 0.000254985
       17987   -0.338141   -0.326517 0.000254972
       17988   -0.338159   -0.326517 0.000254959
       17989   -0.338177   -0.326518 0.000254945
       17990   -0.338194   -0.326519 0.000254932
       17991   -0.338201   -0.326519 0.000254918
       17992   -0.338208    -0.32652 0.000254905
       17993   -0.338217   -0.326521 0.000254892
       17994   -0.338225   -0.326521 0.000254878
       17995   -0.338228   -0.326522 0.000254865
       17996   -0.338234   -0.326523 0.000254852
       17997   -0.338243   -0.326523 0.000254838
       17998   -0.338253   -0.326524 0.000254825
       17999   -0.338262   -0.326524 0.000254812
       18000   -0.338269   -0.326525 0.000254799
       18001   -0.338278   -0.326526 0.000254785
       18002   -0.338288   -0.326526 0.000254772
       18003   -0.338305   -0.326527 0.000254759
       18004   -0.338315   -0.326528 0.000254745
       18005    -0.33833   -0.326528 0.000254732
       18006   -0.338341   -0.326529 0.000254719
       18007   -0.338351    -0.32653 0.000254705
       18008   -0.338358    -0.32653 0.000254692
       18009   -0.338365   -0.326531 0.000254679
       18010   -0.338363   -0.326532 0.000254665
       18011   -0.338361   -0.326532 0.000254652
       18012   -0.338355   -0.326533 0.000254639
       18013   -0.338337   -0.326534 0.000254626
       18014   -0.338311   -0.326534 0.000254612
       18015   -0.338274   -0.326535 0.000254599
       18016   -0.338229   -0.326536 0.000254586
       18017   -0.338172   -0.326536 0.000254572
       18018   -0.338105   -0.326537 0.000254559
       18019   -0.338026   -0.326538 0.000254546
       18020   -0.337931   -0.326538 0.000254532
       18021   -0.337822   -0.326539 0.000254519
       18022   -0.337686   -0.326539 0.000254506
       18023   -0.337538    -0.32654 0.000254492
       18024   -0.337368   -0.326541 0.000254479
       18025   -0.337183   -0.326541 0.000254465
       18026   -0.336969   -0.326542 0.000254452
       18027   -0.336741   -0.326542 0.000254438
       18028   -0.336493   -0.326543 0.000254425
       18029   -0.336221   -0.326543 0.000254411
       18030   -0.335922   -0.326544 0.000254398
       18031   -0.335607   -0.326544 0.000254384
       18032   -0.335266   -0.326545 0.000254371
       18033   -0.334902   -0.326545 0.000254357
       18034   -0.334517   -0.326546 0.000254343
       18035   -0.334102   -0.326546 0.000254329
       18036   -0.333673   -0.326547 0.000254316
       18037   -0.333214   -0.326547 0.000254302
       18038   -0.332736   -0.326547 0.000254288
       18039   -0.332234   -0.326548 0.000254274
       18040    -0.33171   -0.326548  0.00025426
       18041   -0.331167   -0.326548 0.000254246
       18042     -0.3306   -0.326548 0.000254232
       18043   -0.330011   -0.326549 0.000254218
       18044   -0.329403   -0.326549 0.000254204
       18045   -0.328776   -0.326549  0.00025419
       18046   -0.328131   -0.326549 0.000254176
       18047   -0.327467   -0.326549 0.000254162
       18048   -0.326785   -0.326549 0.000254148
       18049   -0.326087   -0.326549 0.000254134
       18050   -0.325372   -0.326549  0.00025412
       18051   -0.324639   -0.326549 0.000254106
       18052   -0.323899   -0.326549 0.000254092
       18053   -0.323141   -0.326549 0.000254078
       18054    -0.32237   -0.326548 0.000254064
       18055   -0.321584   -0.326548  0.00025405
       18056   -0.320785   -0.326548 0.000254036
       18057   -0.319979   -0.326547 0.000254022
       18058    -0.31916   -0.326547 0.000254008
       18059   -0.318329   -0.326547 0.000253995
       18060   -0.317486   -0.326546 0.000253981
       18061   -0.316634   -0.326545 0.000253968
       18062   -0.315778   -0.326545 0.000253954
       18063   -0.314915   -0.326544 0.000253941
       18064    -0.31405   -0.326544 0.000253928
       18065    -0.31318   -0.326543 0.000253915
       18066   -0.312308   -0.326542 0.000253902
       18067    -0.31143   -0.326541 0.000253889
       18068   -0.310552    -0.32654 0.000253877
       18069   -0.309673   -0.326539 0.000253864
       18070   -0.308801   -0.326538 0.000253852
       18071   -0.307938   -0.326537  0.00025384
       18072    -0.30708   -0.326536 0.000253829
       18073   -0.306229   -0.326535 0.000253817
       18074   -0.305389   -0.326534 0.000253806
       18075   -0.304568   -0.326533 0.000253795
       18076   -0.303757   -0.326531 0.000253784
       18077   -0.302961    -0.32653 0.000253773
       18078   -0.302192   -0.326529 0.000253763
       18079   -0.301443   -0.326527 0.000253752
       18080   -0.300717   -0.326526 0.000253742
       18081   -0.300016   -0.326525 0.000253732
       18082    -0.29935   -0.326523 0.000253723
       18083    -0.29871   -0.326522 0.000253714
       18084   -0.298103    -0.32652 0.000253704
       18085   -0.297526   -0.326518 0.000253695
       18086   -0.296988   -0.326517 0.000253687
       18087   -0.296482   -0.326515 0.000253678
       18088   -0.296015   -0.326513  0.00025367
       18089   -0.295577   -0.326512 0.000253661
       18090    -0.29519    -0.32651 0.000253653
       18091    -0.29484   -0.326508 0.000253645
       18092    -0.29453   -0.326506 0.000253637
       18093   -0.294261   -0.326505  0.00025363
       18094   -0.294028   -0.326503 0.000253622
       18095   -0.293826   -0.326501 0.000253614
       18096    -0.29367   -0.326499 0.000253607
       18097   -0.293547   -0.326497 0.000253599
       18098    -0.29346   -0.326496 0.000253592
       18099   -0.293403   -0.326494 0.000253585
       18100   -0.293372   -0.326492 0.000253577
       18101   -0.293367    -0.32649  0.00025357
       18102   -0.293388   -0.326488 0.000253562
       18103    -0.29343   -0.326486 0.000253555
       18104   -0.293487   -0.326485 0.000253547
       18105   -0.293556   -0.326483  0.00025354
       18106   -0.293641   -0.326481 0.000253532
       18107   -0.293721   -0.326479 0.000253525
       18108   -0.293804   -0.326477 0.000253517
       18109   -0.293878   -0.326476  0.00025351
       18110   -0.293938   -0.326474 0.000253502
       18111   -0.293978   -0.326472 0.000253494
       18112   -0.293995    -0.32647 0.000253487
       18113   -0.293978   -0.326468 0.000253479
       18114   -0.293925   -0.326467 0.000253471
       18115   -0.293834   -0.326465 0.000253464
       18116   -0.293691   -0.326463 0.000253456
       18117   -0.293488   -0.326461 0.000253449
       18118    -0.29322   -0.326459 0.000253442
       18119   -0.292881   -0.326457 0.000253434
       18120   -0.292462   -0.326456 0.000253427
       18121   -0.291963   -0.326454  0.00025342
       18122   -0.291364   -0.326452 0.000253414
       18123   -0.290668    -0.32645 0.000253408
       18124   -0.289869   -0.326448 0.000253402
       18125   -0.288953   -0.326446 0.000253396
       18126   -0.287913   -0.326444 0.000253391
       18127   -0.286758   -0.326441 0.000253386
       18128   -0.285478   -0.326439 0.000253383
       18129   -0.284069   -0.326437 0.000253379
       18130   -0.282529   -0.326434 0.000253377
       18131   -0.280852   -0.326432 0.000253375
       18132   -0.279043   -0.326429 0.000253375
       18133   -0.277112   -0.326426 0.000253376
       18134   -0.275048   -0.326424 0.000253377
       18135   -0.272857   -0.326421 0.000253381
       18136   -0.270553   -0.326418 0.000253385
       18137   -0.268143   -0.326414 0.000253392
       18138    -0.26564   -0.326411   0.0002534
       18139    -0.26305   -0.326408  0.00025341
       18140   -0.260392   -0.326404 0.000253422
       18141   -0.257683     -0.3264 0.000253437
       18142    -0.25494   -0.326396 0.000253453
       18143   -0.252188   -0.326392 0.000253472
       18144   -0.249448   -0.326388 0.000253494
       18145   -0.246734   -0.326383 0.000253518
       18146   -0.244089   -0.326379 0.000253544
       18147   -0.241527   -0.326374 0.000253574
       18148   -0.239069   -0.326369 0.000253605
       18149   -0.236747   -0.326365 0.000253639
       18150   -0.234576   -0.326359 0.000253676
       18151   -0.232588   -0.326354 0.000253714
       18152   -0.230791   -0.326349 0.000253755
       18153   -0.229213   -0.326344 0.000253797
       18154   -0.227865   -0.326338 0.000253841
       18155   -0.226763   -0.326333 0.000253887
       18156   -0.225922   -0.326327 0.000253933
       18157   -0.225343   -0.326322  0.00025398
       18158   -0.225041   -0.326316 0.000254027
       18159   -0.225012   -0.326311 0.000254074
       18160    -0.22526   -0.326305 0.000254121
       18161   -0.225782   -0.326299 0.000254168
       18162   -0.226568   -0.326294 0.000254213
       18163   -0.227612   -0.326289 0.000254257
       18164   -0.228912   -0.326283   0.0002543
       18165   -0.230452   -0.326278  0.00025434
       18166   -0.232217   -0.326273 0.000254379
       18167   -0.234193   -0.326268 0.000254415
       18168    -0.23637   -0.326263  0.00025445
       18169   -0.238716   -0.326258 0.000254481
       18170   -0.241212   -0.326253  0.00025451
       18171   -0.243845   -0.326249 0.000254537
       18172   -0.246593   -0.326244  0.00025456
       18173   -0.249435    -0.32624 0.000254581
       18174   -0.252343   -0.326236   0.0002546
       18175   -0.255304   -0.326232 0.000254616
       18176   -0.258283   -0.326228 0.000254629
       18177    -0.26127   -0.326225  0.00025464
       18178   -0.264248   -0.326221 0.000254649
       18179   -0.267187   -0.326218 0.000254656
       18180    -0.27008   -0.326215  0.00025466
       18181   -0.272905   -0.326212 0.000254663
       18182    -0.27564   -0.326209 0.000254665
       18183   -0.278284   -0.326207 0.000254664
       18184   -0.280826   -0.326204 0.000254662
       18185   -0.283248   -0.326202 0.000254659
       18186   -0.285547     -0.3262 0.000254655
       18187   -0.287718   -0.326197  0.00025465
       18188   -0.289746   -0.326195 0.000254644
       18189   -0.291632   -0.326194 0.000254637
       18190   -0.293378   -0.326192 0.000254629
       18191   -0.294975    -0.32619 0.000254621
       18192   -0.296423   -0.326188 0.000254612
       18193   -0.297722   -0.326187 0.000254603
       18194   -0.298877   -0.326185 0.000254594
       18195   -0.299881   -0.326184 0.000254584
       18196   -0.300748   -0.326182 0.000254574
       18197   -0.301467   -0.326181 0.000254563
       18198   -0.302049    -0.32618 0.000254553
       18199    -0.30249   -0.326178 0.000254542
       18200   -0.302795   -0.326177 0.000254531
       18201   -0.302972   -0.326176  0.00025452
       18202    -0.30302   -0.326175  0.00025451
       18203    -0.30294   -0.326173 0.000254499
       18204   -0.302736   -0.326172 0.000254488
       18205   -0.302414   -0.326171 0.000254478
       18206   -0.301976   -0.326169 0.000254467
       18207   -0.301424   -0.326168 0.000254457
       18208   -0.300764   -0.326167 0.000254447
       18209   -0.299996   -0.326165 0.000254437
       18210   -0.299118   -0.326164 0.000254427
       18211   -0.298143   -0.326162 0.000254418
       18212   -0.297071   -0.326161 0.000254409
       18213     -0.2959   -0.326159   0.0002544
       18214   -0.294636   -0.326157 0.000254392
       18215   -0.293282   -0.326155 0.000254385
       18216   -0.291843   -0.326154 0.000254378
       18217   -0.290317   -0.326152 0.000254371
       18218   -0.288714    -0.32615 0.000254366
       18219   -0.287038   -0.326147 0.000254361
       18220   -0.285285   -0.326145 0.000254357
       18221   -0.283472   -0.326143 0.000254353
       18222   -0.281604    -0.32614 0.000254351
       18223   -0.279682   -0.326138  0.00025435
       18224    -0.27771   -0.326135  0.00025435
       18225     -0.2757   -0.326132 0.000254351
       18226   -0.273658    -0.32613 0.000254353
       18227   -0.271592   -0.326127 0.000254357
       18228   -0.269514   -0.326123 0.000254362
       18229   -0.267427    -0.32612 0.000254368
       18230   -0.265345   -0.326117 0.000254376
       18231   -0.263287   -0.326113 0.000254386
       18232   -0.261255    -0.32611 0.000254397
       18233   -0.259259   -0.326106 0.000254409
       18234   -0.257324   -0.326102 0.000254423
       18235   -0.255444   -0.326099 0.000254439
       18236   -0.253643   -0.326095 0.000254456
       18237   -0.251932   -0.326091 0.000254474
       18238   -0.250315   -0.326086 0.000254494
       18239   -0.248809   -0.326082 0.000254516
       18240   -0.247414   -0.326078 0.000254538
       18241   -0.246146   -0.326073 0.000254562
       18242    -0.24501   -0.326069 0.000254587
       18243   -0.244008   -0.326064 0.000254612
       18244   -0.243146    -0.32606 0.000254639
       18245   -0.242432   -0.326055 0.000254666
       18246   -0.241858   -0.326051 0.000254694
       18247   -0.241427   -0.326046 0.000254722
       18248    -0.24113   -0.326041 0.000254751
       18249   -0.240966   -0.326037  0.00025478
       18250    -0.24093   -0.326032 0.000254808
       18251   -0.241015   -0.326027 0.000254837
       18252   -0.241207   -0.326023 0.000254865
       18253   -0.241499   -0.326018 0.000254894
       18254   -0.241873   -0.326014 0.000254921
       18255   -0.242324   -0.326009 0.000254949
       18256   -0.242836   -0.326004 0.000254975
       18257   -0.243399      -0.326 0.000255001
       18258   -0.243993   -0.325995 0.000255027
       18259   -0.244611   -0.325991 0.000255052
       18260   -0.245237   -0.325987 0.000255076
       18261   -0.245858   -0.325982   0.0002551
       18262   -0.246469   -0.325978 0.000255123
       18263   -0.247051   -0.325973 0.000255146
       18264   -0.247596   -0.325969 0.000255168
       18265   -0.248097   -0.325965  0.00025519
       18266   -0.248537   -0.325961 0.000255211
       18267   -0.248921   -0.325956 0.000255232
       18268   -0.249234   -0.325952 0.000255252
       18269   -0.249478   -0.325948 0.000255273
       18270   -0.249638   -0.325944 0.000255293
       18271   -0.249718    -0.32594 0.000255313
       18272   -0.249709   -0.325936 0.000255333
       18273   -0.249613   -0.325931 0.000255353
       18274   -0.249435   -0.325927 0.000255374
       18275   -0.249163   -0.325923 0.000255394
       18276   -0.248811   -0.325919 0.000255415
       18277   -0.248375   -0.325915 0.000255436
       18278   -0.247866    -0.32591 0.000255458
       18279   -0.247273   -0.325906  0.00025548
       18280   -0.246608   -0.325902 0.000255503
       18281    -0.24587   -0.325897 0.000255527
       18282   -0.245075   -0.325893 0.000255551
       18283   -0.244224   -0.325888 0.000255576
       18284   -0.243324   -0.325884 0.000255602
       18285   -0.242382   -0.325879 0.000255629
       18286   -0.241406   -0.325875 0.000255657
       18287   -0.240403    -0.32587 0.000255685
       18288   -0.239385   -0.325865 0.000255715
       18289   -0.238352    -0.32586 0.000255746
       18290   -0.237319   -0.325856 0.000255778
       18291   -0.236291   -0.325851 0.000255811
       18292   -0.235278   -0.325846 0.000255844
       18293   -0.234291   -0.325841 0.000255879
       18294   -0.233336   -0.325836 0.000255915
       18295   -0.232413   -0.325831 0.000255952
       18296   -0.231537   -0.325825  0.00025599
       18297   -0.230716    -0.32582 0.000256029
       18298   -0.229949   -0.325815 0.000256069
       18299   -0.229248    -0.32581 0.000256109
       18300   -0.228614   -0.325804  0.00025615
       18301   -0.228043   -0.325799 0.000256192
       18302   -0.227559   -0.325794 0.000256234
       18303   -0.227146   -0.325788 0.000256277
       18304   -0.226806   -0.325783  0.00025632
       18305   -0.226547   -0.325777 0.000256363
       18306   -0.226366   -0.325772 0.000256407
       18307   -0.226268   -0.325767  0.00025645
       18308    -0.22625   -0.325761 0.000256494
       18309   -0.226307   -0.325756 0.000256537
       18310   -0.226432    -0.32575 0.000256581
       18311   -0.226628   -0.325745 0.000256624
       18312   -0.226897    -0.32574 0.000256666
       18313   -0.227227   -0.325734 0.000256709
       18314   -0.227614   -0.325729 0.000256751
       18315   -0.228061   -0.325723 0.000256792
       18316    -0.22856   -0.325718 0.000256833
       18317   -0.229111   -0.325713 0.000256873
       18318   -0.229711   -0.325708 0.000256912
       18319   -0.230347   -0.325702 0.000256951
       18320   -0.231022   -0.325697 0.000256989
       18321   -0.231741   -0.325692 0.000257026
       18322   -0.232486   -0.325687 0.000257062
       18323   -0.233258   -0.325682 0.000257098
       18324   -0.234058   -0.325677 0.000257132
       18325   -0.234884   -0.325672 0.000257166
       18326   -0.235728   -0.325667 0.000257199
       18327   -0.236591   -0.325662 0.000257231
       18328   -0.237466   -0.325657 0.000257262
       18329   -0.238349   -0.325653 0.000257292
       18330   -0.239243   -0.325648 0.000257321
       18331    -0.24014   -0.325643 0.000257349
       18332   -0.241048   -0.325639 0.000257377
       18333   -0.241952   -0.325634 0.000257403
       18334   -0.242856    -0.32563 0.000257429
       18335   -0.243753   -0.325625 0.000257453
       18336   -0.244648   -0.325621 0.000257477
       18337   -0.245535   -0.325616   0.0002575
       18338   -0.246413   -0.325612 0.000257522
       18339   -0.247272   -0.325608 0.000257544
       18340   -0.248122   -0.325604 0.000257564
       18341    -0.24896   -0.325599 0.000257584
       18342   -0.249776   -0.325595 0.000257603
       18343   -0.250576   -0.325591 0.000257622
       18344   -0.251356   -0.325587 0.000257639
       18345   -0.252118   -0.325583 0.000257657
       18346    -0.25286   -0.325579 0.000257673
       18347   -0.253576   -0.325575 0.000257689
       18348   -0.254262   -0.325571 0.000257704
       18349   -0.254923   -0.325567 0.000257719
       18350   -0.255559   -0.325564 0.000257733
       18351   -0.256169    -0.32556 0.000257747
       18352   -0.256752   -0.325556  0.00025776
       18353   -0.257304   -0.325552 0.000257773
       18354   -0.257829   -0.325549 0.000257785
       18355   -0.258325   -0.325545 0.000257797
       18356    -0.25879   -0.325541 0.000257809
       18357   -0.259226   -0.325538  0.00025782
       18358   -0.259635   -0.325534 0.000257831
       18359   -0.260016   -0.325531 0.000257842
       18360   -0.260364   -0.325527 0.000257852
       18361   -0.260677   -0.325524 0.000257862
       18362   -0.260959    -0.32552 0.000257872
       18363   -0.261212   -0.325517 0.000257882
       18364   -0.261435   -0.325513 0.000257891
       18365   -0.261624    -0.32551 0.000257901
       18366   -0.261788   -0.325506  0.00025791
       18367   -0.261918   -0.325503 0.000257919
       18368   -0.262017   -0.325499 0.000257928
       18369   -0.262086   -0.325496 0.000257937
       18370   -0.262124   -0.325492 0.000257946
       18371   -0.262132   -0.325489 0.000257955
       18372   -0.262108   -0.325485 0.000257964
       18373   -0.262052   -0.325482 0.000257973
       18374   -0.261972   -0.325478 0.000257983
       18375   -0.261857   -0.325475 0.000257992
       18376   -0.261712   -0.325472 0.000258001
       18377   -0.261535   -0.325468  0.00025801
       18378   -0.261329   -0.325465  0.00025802
       18379   -0.261089   -0.325461  0.00025803
       18380   -0.260824   -0.325458  0.00025804
       18381   -0.260528   -0.325454  0.00025805
       18382   -0.260197    -0.32545  0.00025806
       18383   -0.259835   -0.325447 0.000258071
       18384   -0.259448   -0.325443 0.000258082
       18385   -0.259034    -0.32544 0.000258093
       18386   -0.258583   -0.325436 0.000258105
       18387   -0.258111   -0.325432 0.000258117
       18388   -0.257604   -0.325429 0.000258129
       18389   -0.257067   -0.325425 0.000258142
       18390   -0.256501   -0.325421 0.000258155
       18391   -0.255911   -0.325417 0.000258168
       18392   -0.255292   -0.325414 0.000258183
       18393   -0.254646    -0.32541 0.000258197
       18394   -0.253976   -0.325406 0.000258212
       18395   -0.253284   -0.325402 0.000258228
       18396   -0.252567   -0.325398 0.000258244
       18397   -0.251834   -0.325394 0.000258261
       18398    -0.25108    -0.32539 0.000258279
       18399   -0.250312   -0.325386 0.000258297
       18400   -0.249525   -0.325382 0.000258316
       18401   -0.248728   -0.325378 0.000258335
       18402   -0.247924   -0.325373 0.000258356
       18403   -0.247107   -0.325369 0.000258377
       18404   -0.246286   -0.325365 0.000258398
       18405   -0.245468   -0.325361 0.000258421
       18406   -0.244656   -0.325356 0.000258444
       18407   -0.243853   -0.325352 0.000258468
       18408   -0.243061   -0.325347 0.000258492
       18409   -0.242282   -0.325343 0.000258518
       18410    -0.24152   -0.325338 0.000258544
       18411   -0.240786   -0.325334 0.000258571
       18412   -0.240079   -0.325329 0.000258598
       18413   -0.239405   -0.325324 0.000258626
       18414   -0.238759    -0.32532 0.000258655
       18415   -0.238157   -0.325315 0.000258684
       18416     -0.2376    -0.32531 0.000258714
       18417    -0.23709   -0.325305 0.000258744
       18418   -0.236631   -0.325301 0.000258775
       18419   -0.236227   -0.325296 0.000258806
       18420   -0.235879   -0.325291 0.000258837
       18421   -0.235591   -0.325286 0.000258869
       18422   -0.235362   -0.325281 0.000258901
       18423   -0.235198   -0.325276 0.000258933
       18424   -0.235091   -0.325271 0.000258965
       18425   -0.235058   -0.325266 0.000258998
       18426   -0.235086   -0.325262  0.00025903
       18427   -0.235182   -0.325257 0.000259062
       18428   -0.235335   -0.325252 0.000259094
       18429   -0.235553   -0.325247 0.000259125
       18430   -0.235838   -0.325242 0.000259157
       18431   -0.236179   -0.325237 0.000259188
       18432   -0.236571   -0.325232 0.000259218
       18433   -0.237016   -0.325228 0.000259248
       18434   -0.237513   -0.325223 0.000259278
       18435   -0.238055   -0.325218 0.000259307
       18436   -0.238638   -0.325213 0.000259336
       18437   -0.239259   -0.325209 0.000259363
       18438   -0.239919   -0.325204 0.000259391
       18439   -0.240609     -0.3252 0.000259417
       18440   -0.241321   -0.325195 0.000259443
       18441   -0.242058    -0.32519 0.000259468
       18442   -0.242813   -0.325186 0.000259492
       18443   -0.243585   -0.325182 0.000259516
       18444   -0.244368   -0.325177 0.000259539
       18445   -0.245161   -0.325173 0.000259561
       18446    -0.24595   -0.325169 0.000259583
       18447   -0.246739   -0.325164 0.000259603
       18448   -0.247532    -0.32516 0.000259623
       18449   -0.248316   -0.325156 0.000259643
